IDEX


?
HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E3"
                OPERATOR        "TN"
                CREATION_DATE   02-08-2020/03:21:22.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                92274766,       "172",  1,      73.381950,      86.173680,     52.925000,       2.020000,       02-08-2020/05:17:27.0,  0.000000,       107,   00001100;
                92274767,       "173",  1,      77.370940,      86.054120,     77.919200,       2.020000,       02-08-2020/05:19:19.0,  0.000000,       107,   00001100;
                92274768,       "174",  1,      77.375420,      86.062150,     77.908300,       2.020000,       02-08-2020/05:19:37.0,  0.000000,       107,   00001100;
                92274769,       "175",  1,      78.463640,      86.072310,     77.439400,       2.020000,       02-08-2020/05:21:13.0,  0.000000,       107,   00001100;
                92274770,       "176",  1,      78.462940,      86.091980,     77.429200,       2.020000,       02-08-2020/05:21:44.0,  0.000000,       107,   00001100;
                92274771,       "177",  1,      75.260750,      86.233400,     52.866700,       2.020000,       02-08-2020/05:24:50.0,  0.000000,       107,   00001100;
                92274772,       "178",  1,      75.251170,      86.243230,     52.849200,       2.020000,       02-08-2020/05:25:05.0,  0.000000,       107,   00001100;
                92274773,       "179",  1,      65.285660,      86.092810,     28.610700,       2.020000,       02-08-2020/05:27:04.0,  0.000000,       107,   00001100;
                92274774,       "180",  1,      65.220410,      86.215080,     28.552700,       2.020000,       02-08-2020/05:27:23.0,  0.000000,       107,   00001100;
                92274775,       "181",  1,      9.370230,       86.505410,     9.780800,        2.020000,       02-08-2020/05:31:17.0,  0.000000,       107,   00001100;
                92274776,       "182",  1,      9.275690,       87.144690,     9.794600,        2.020000,       02-08-2020/05:31:43.0,  0.000000,       107,   00001100;
                92274777,       "183",  1,      241.481230,     87.534640,     136.807200,      2.020000,       02-08-2020/05:49:46.0,  0.000000,       107,   00001100;
                92274778,       "184",  1,      241.481440,     87.545950,     136.832500,      2.020000,       02-08-2020/05:50:03.0,  0.000000,       107,   00001100;
                92274779,       "185",  1,      236.423560,     88.203070,     119.904700,      2.020000,       02-08-2020/05:51:06.0,  0.000000,       107,   00001100;
                92274780,       "186",  1,      236.433130,     88.214510,     119.864800,      2.020000,       02-08-2020/05:51:26.0,  0.000000,       107,   00001100;
                92274781,       "187",  1,      229.284140,     88.532160,     97.140600,       2.020000,       02-08-2020/05:52:45.0,  0.000000,       107,   00001100;
                92274782,       "188",  1,      229.280130,     88.551380,     96.998700,       2.020000,       02-08-2020/05:53:03.0,  0.000000,       107,   00001100;
                92274783,       "189",  1,      218.581220,     89.035790,     78.012400,       2.020000,       02-08-2020/05:54:44.0,  0.000000,       107,   00001100;
                92274784,       "190",  1,      218.581370,     89.053930,     78.017600,       2.020000,       02-08-2020/05:55:03.0,  0.000000,       107,   00001100;
                92274785,       "191",  1,      222.154030,     89.020570,     71.161800,       2.020000,       02-08-2020/05:56:32.0,  0.000000,       107,   00001100;
                92274786,       "192",  1,      222.154070,     89.041670,     71.237600,       2.020000,       02-08-2020/05:56:48.0,  0.000000,       107,   00001100;
                92274787,       "193",  1,      232.400540,     88.481310,     90.397000,       2.020000,       02-08-2020/05:57:49.0,  0.000000,       107,   00001100;
                92274788,       "194",  1,      232.404130,     88.511920,     90.446500,       2.020000,       02-08-2020/05:58:08.0,  0.000000,       107,   00001100;
                92274789,       "195",  1,      238.455640,     88.150280,     113.098800,      2.020000,       02-08-2020/05:59:37.0,  0.000000,       107,   00001100;
                92274790,       "196",  1,      238.455790,     88.160190,     113.069500,      2.020000,       02-08-2020/05:59:58.0,  0.000000,       107,   00001100;
                92274791,       "197",  1,      244.585960,     87.530300,     136.921800,      2.020000,       02-08-2020/06:01:23.0,  0.000000,       107,   00001100;
                92274792,       "198",  1,      244.585990,     87.535630,     136.933900,      2.020000,       02-08-2020/06:01:46.0,  0.000000,       107,   00001100;
                92274793,       "199",  1,      247.111530,     87.544070,     134.383200,      2.020000,       02-08-2020/06:02:59.0,  0.000000,       107,   00001100;
                92274794,       "200",  1,      247.113200,     87.571040,     134.394500,      2.020000,       02-08-2020/06:03:19.0,  0.000000,       107,   00001100;
                92274795,       "201",  1,      242.024990,     88.255020,     109.986700,      2.020000,       02-08-2020/06:04:12.0,  0.000000,       107,   00001100;
                92274796,       "202",  1,      242.025430,     88.261770,     110.003500,      2.020000,       02-08-2020/06:04:34.0,  0.000000,       107,   00001100;
                92274797,       "203",  1,      235.122450,     88.493200,     87.122000,       2.020000,       02-08-2020/06:05:35.0,  0.000000,       107,   00001100;
                92274798,       "204",  1,      235.122530,     88.510410,     87.021200,       2.020000,       02-08-2020/06:05:53.0,  0.000000,       107,   00001100;
                92274799,       "205",  1,      225.361720,     89.044840,     66.316000,       2.020000,       02-08-2020/06:07:28.0,  0.000000,       107,   00001100;
                92274800,       "206",  1,      225.354960,     89.101860,     66.324600,       2.020000,       02-08-2020/06:07:48.0,  0.000000,       107,   00001100;
                92274801,       "207",  1,      229.113860,     89.085820,     63.027200,       2.020000,       02-08-2020/06:08:49.0,  0.000000,       107,   00001100;
                92274802,       "208",  1,      229.113700,     89.104980,     62.966300,       2.020000,       02-08-2020/06:09:06.0,  0.000000,       107,   00001100;
                92274803,       "209",  1,      237.151270,     88.534100,     85.282000,       2.020000,       02-08-2020/06:10:09.0,  0.000000,       107,   00001100;
                92274804,       "210",  1,      237.151350,     88.550720,     85.302800,       2.020000,       02-08-2020/06:10:23.0,  0.000000,       107,   00001100;
                92274805,       "211",  1,      242.393180,     88.224470,     110.348900,      2.020000,       02-08-2020/06:12:07.0,  0.000000,       107,   00001100;
                92274806,       "212",  1,      242.405970,     88.251410,     110.268500,      2.020000,       02-08-2020/06:12:27.0,  0.000000,       107,   00001100;
                92274807,       "213",  1,      246.532090,     87.553310,     133.586700,      2.020000,       02-08-2020/06:14:06.0,  0.000000,       107,   00001100;
                92274808,       "214",  1,      246.532090,     87.554570,     133.595700,      2.020000,       02-08-2020/06:14:24.0,  0.000000,       107,   00001100;
                92274809,       "215",  1,      250.031390,     87.572750,     131.997800,      2.020000,       02-08-2020/06:15:40.0,  0.000000,       107,   00001100;
                92274810,       "216",  1,      250.043210,     87.574190,     131.950800,      2.020000,       02-08-2020/06:16:02.0,  0.000000,       107,   00001100;
                92274811,       "217",  1,      247.461620,     88.281140,     108.016000,      2.020000,       02-08-2020/06:17:10.0,  0.000000,       107,   00001100;
                92274812,       "218",  1,      247.461600,     88.283660,     108.016800,      2.020000,       02-08-2020/06:17:27.0,  0.000000,       107,   00001100;
                92274813,       "219",  1,      243.140590,     88.545920,     83.313900,       2.020000,       02-08-2020/06:18:41.0,  0.000000,       107,   00001100;
                92274814,       "220",  1,      243.142610,     88.560230,     83.234500,       2.020000,       02-08-2020/06:18:55.0,  0.000000,       107,   00001100;
                92274815,       "221",  1,      233.373640,     89.195420,     60.264400,       2.020000,       02-08-2020/06:20:40.0,  0.000000,       107,   00001100;
                92274816,       "222",  1,      233.373640,     89.262980,     60.335300,       2.020000,       02-08-2020/06:20:54.0,  0.000000,       107,   00001100;
                92274817,       "223",  1,      242.140150,     89.100050,     67.537500,       2.020000,       02-08-2020/06:23:49.0,  0.000000,       107,   00001100;
        END SLOPE
END THEODOLITE

HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E3"
                OPERATOR        "TN"
                CREATION_DATE   02-08-2020/03:21:22.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                100663297,      "TS2",  404835.000000,  7616181.000000, 840.000000,     "",             ,       FIX;
                100663298,      "101",  404849.000000,  7616162.000000, 840.000000,     "",             ,       FIX;
        END POINTS
END DATABASE
THEODOLITE
        INSTRUMENTS (Name, TheoNo, EDMNo, V_TYPE)
                "TS02power-7\"",        1311652,        0,      ZENITH;
        END INSTRUMENTS
END THEODOLITE
